0,57,are you working for another person or entity
0,145,can you tell me the best place for cajun shrimp in tampa
0,102,what is the wait supposed to be at zippys
0,63,make delta reservation from madison to atlanta
0,38,let me know what the exchange rate between dollars and pesos is
0,8,what's the correct fuel type for my car
0,37,when did i last service my car with an oil change
0,76,read back the reminder list
0,54,how long is pork good in the fridge
0,62,does delta have any carry-on restrictions
0,130,create a link with my phone
0,67,tell the restaurant i cannot make it
0,1,give me the nutritional information for mashed potatoes
0,29,i would like to change your language from portuguese to italian
0,23,i would like you to secure a 4:30 pm reservation for five people at morton's steakhouse
0,77,in what state were you born
0,141,adding gods plan to new playlist
0,130,you can disconnect from my phone now
0,136,"how do i find my location right now, please"
0,75,how can i get your attention
0,130,go ahead and connect to my phone
0,9,can you tell me if zeus does reservations
0,61,how could i say twin in chinese
0,38,how many dollars can i exchange for 10 yen
0,7,"if i'm using citibank, what is the interest rate"
0,54,will it be all right for me to drink milk i've had in the fridge since tuesday
0,57,who directs your labor
0,110,how low is my gas tank
0,124,"i really appreciate your help, thank you"
0,18,are there meeting rooms available between 11-12
0,148,"how many sick, personal, and vacation days have i billed so far this year"
0,0,tell me the reviews for chipotle
0,142,do you know what this car's mpg is
0,107,that is accurate
0,67,cancel the reservation for joe and i right now for the zephers reservation we had booked
0,55,i want change your name to russ
0,61,what do spanish people say for the word cow
0,96,who made the ai
0,104,can you get me a recipe for mashed potatoes
0,70,i have suspicious charges on my discovery card
0,56,when should i pay my bill by
0,40,i would like some help getting a rental car reserved in los angeles
0,120,are socket converters needed in lisbon
0,83,set an alarm to go to sleep and another to wake up
0,149,what's a nice place to visit a beautiful beach
0,14,please speak with the whisper voice
0,83,i want an alarm at 5pm
0,66,italy is in what timezone
0,71,how much have i spent on food recently
0,72,where can i find the mall closest to here
0,120,are the plugs different in barcelona
0,29,please respond in latin from now on
0,140,what day am i off next
0,131,book an appointment for an oil change
0,19,do i have any meetings today between 4 and 5
0,31,what would be the conversion between tablespoons and teaspoons
0,136,where am i located currently
0,1,what's the nutrient info for a donut
0,140,what holiday's are comming up next
0,75,does the ai have a name
0,131,i want to to schedule maintenance on my vehicle
0,5,whats the forecast for the weather
0,149,where do you suggest i plan my next vacation
0,77,what is the area that you came from
0,85,i want my reservation for march 1 at 8 pm confirmed
0,150,i want that volume bumped up to 4
0,39,can you send me an uber to go to a restaurant in downtown phoenix
0,48,i need to know if cleaning out the fridge is on my to do list
0,97,schedule a pto request for me on march 1-2
0,80,can you tell me what time this flight is going to land
0,26,please send a text
0,76,what reminders did i have
0,79,what day will i get paid
0,135,what's the number of calories in a pepsi
0,108,how do i go about setting up direct deposit
0,135,i need to know the number of calories on average in a handful of pistachios
0,128,does italy have any travel alerts i should be aware of
0,128,should i know about any travel alerts before traveling in the usa
0,107,"yes, that's affirmative"
0,117,is this human or a robot
0,84,what's the current location of my package
0,98,what is my current tire pressure for each tire
0,67,the reservation i made is not required anymore
0,114,"see you later, alligator"
0,122,is my w2 available at the post office
0,91,i desire to apply for a bank of america travel rewards credit card
0,109,can i get a higher credit limit on my american express
0,35,how much is available in my savings account
0,116,find me a place to stay in cali november 11 to 15
0,9,does gramercy tavern accept reservations
0,146,"let my bank know that i'll be in moscow, russia"
0,73,how is friend spelled
0,117,you sound like a bot
0,13,say it one more time please
0,82,tell me how you've been
0,107,that is correct
0,82,good evening
0,130,please connect with my phone
0,59,is a visa needed to go to mexico
0,123,when am i due for an oil change
0,124,i appreciate that answer
0,86,how long should i spend preparing roast beef
0,65,put wash the counters down on my list of pending tasks
0,78,how many miles until i get to the beach
0,30,"i do not think that is true, so i would say it is a false statement"
0,23,can you get me a table for 4 at red lobster at 8pm
0,51,try a male voice
0,124,i appreciate you helping me
0,72,how do i get to the supermarket on foot
0,87,"my card needs replaced, i accidentally scraped it"
0,124,thanks!
0,79,my next payday
0,35,how much do i have in my checking
0,33,heads or tails please
0,65,cross volunteering off my todo list
0,149,where's a good place to go if i want to see mountains
0,66,can you tell me which timezone is cambodia in
0,146,i'm traveling to fresnosoon and want to inform my bank
0,99,how old are you today
0,105,schedule family dinner on my calendar on march 8
0,125,remind me to buy bread next time i go shopping
0,138,what is 1785 minus 334 minus 87 plus 374 minus 400 plus 17
0,91,"how can i apply for a mastercard, please"
0,115,what can i ask you to accomplish
0,16,please order everything you see on my shopping list
0,18,i have to meet with sam at 9:00am in two days
0,80,i would love to know when my flight is going to land
0,29,select a new language
0,107,that is true
0,37,when did i last do maintenance on my car
0,92,roll this dice
0,112,list the ingredients in pizza
0,12,i can't find my student id card and i want to report it as lost
0,147,"ai, cancel that last request"
0,94,what is the tax amount
0,123,how soon should i have my oil changed
0,99,what is the exact date of your birth
0,2,why am i seeing a hold on my boa account
0,85,i would like to try and confirm that i have a reservation at macaroni grill for silva
0,147,abort
0,9,does buffalo wild wings do reservations
0,48,can you look to see whether feeding the fish is on my to do list
0,89,i cant recall my pin number for my city first account
0,135,how many calories would i estimate for fettuccine alfredo
0,105,i want to add farm trip to my calendar for friday
0,80,when is my plane scheduled to land
0,52,which shots do i need to get before i go to africa next week
0,110,i need to know how much gas is left
0,16,i need everything ordered on my shopping list
0,47,how soon should i replace my tires from yesterday
0,117,"are you a computer, or are you a real person"
0,57,don't you work for your self
0,144,i go by the name jim
0,139,what is the definition of flange
0,149,provide me with ideas of things we can do in charlotte
0,110,is there enough fuel to drive to tampa
0,120,what is the plug type in france
0,39,help me get an uber
0,149,what are some interesting things to do in dc
0,104,i need a recipe for beef
0,150,raise the volume to 4 please
0,88,"restore your factory settings, please"
0,32,please set timer for 4 pm
0,53,please give me a reminder
0,85,please confirm my reservation for 2/20 at 8 pm
0,18,can you sign me up for a meeting in the blue room on friday
0,59,i want to visit portugal do i need a travel visa
0,24,is there any traffic on the way to the bank
0,63,please get me a flight booked from miami to dallas on american airlines
0,119,speak at a slower rate
0,104,how do i make a taco that's worth eating
0,113,i flew on southwest airlines flight ab123 out of dallas and i can not find my luggage
0,141,add this song to my top 40 playlist
0,8,does this care use premium gas
0,22,who can tell me if there's any meaning to life
0,32,can you please the timer
0,95,what year is it
0,27,how much is my groceries and gas bill
0,48,is fixing mom's kitchen blind on my to do list
0,131,i'd like to get an appointment to get my oil changed
0,61,i would i say subway if i were english
0,81,tell me where my phone is
0,35,is there any money left
0,9,do they accept reservations at michael's
0,34,do you have any pet animals
0,130,stop syncing with this phone
0,100,transfer my 401k please
0,65,add schedule appraiser to my to do list
0,140,"when is the upcoming holiday, please"
0,58,please share my location with my boss and my lawyer
0,98,what's my tires' air pressure
0,33,lets flip for it
0,19,"tell me my scheduled meetings for today only, please"
0,5,what is the record high temperature for today
0,88,i want to reset your settings to the original
0,124,i'm grateful to you
0,78,how long does it take to get to red robin on phoenix
0,3,how do i change the oil in my car
0,52,is it recommended to get specific shots before i travel to japan
0,121,either or should work
0,13,"i missed what you said, please say it again"
0,29,can you swap the language to afrikaans for me
0,86,how long do you cook a salmon
0,24,i wanna know what the traffic typically like at 3:30 on the route to phoenix
0,37,when did i last have a mechanic check out my car
0,65,add mop bathroom to my to do list
0,55,i'm going to start calling you alice
0,11,do i have a name to you
0,30,what you just said is false
0,36,tell me a joke about lawyers
0,102,please look into the current wait times at chili's right now
0,141,can you add that to my chillwave playlist
0,42,what is the current market trend
0,66,las vegas timezone please
0,1,how healthy is tomato soup
0,30,"no, that information is wrong"
0,59,does travelling to that place require a visa
0,148,check to see how many days off i have used
0,106,"i want to listen to my maroon 5 playlist, play it for me"
0,7,can you help me find the interest rate for my sba account
0,54,how long does cottage cheese keep in the fridge
0,72,i want directions to the closest atm
0,77,what state were you born in
0,140,when is my next vacation day
0,104,can you search for the best new york style cheesecake recipes please
0,128,does ireland have any travel alerts i should be aware of
0,75,what do you like being called
0,0,what is the sushi like at yakamoto
0,88,i'd like to switch back to my factory settings
0,136,is there a way to get my current location
0,23,can you set me up for a reservation for five at outback steakhouse on february 28th at seven pm
0,60,what does my schedule look like for april 1
0,18,i want to know how do i schedule a meeting
0,59,what documents to i need to go to egypt
0,108,how do i get direct deposit for my paycheck
0,108,i'd like my paychecks direct deposited in my navyfed checking account
0,35,what what kind money is available in my bank accounts
0,55,i'm going to start calling you kobe now
0,51,switch to british male accent
0,0,how good are the ratings for the olive garden
0,132,what apr do i have with my credit card
0,150,turn up the volume level to 4
0,109,can i increase the credit limit on my kohls card
0,130,can we pair this with my new phone
0,80,whats the status of my delta flight
0,59,does moscow require travel visas to visit
0,135,what is the total number of calories in a bag of potato chips
0,71,please list my total spending on grocery shopping for the last two months
0,53,i'd like to have a reminder made
0,123,when do i need you change my oil
0,80,is flight dl123 on time
0,80,i would like to know when my flight scheduled to board
0,122,can you tell me what the form is employers are supposed to send you for taxes and where i get it
0,99,do you know exactly when you were born
0,118,start playing the next track
0,89,change my pin to 1234 on account ending with digits 4994
0,126,how many vacation days do i have to spend
0,14,switch to whisper mode
0,96,what company manufactured you
0,11,by what name people call me
0,140,when can i expect the next holiday here
0,118,please put on the next number on this playlist
0,88,reset the factory settings please
0,130,please get off my phone connection
0,131,"please find someone who specializes in cars, my check engine light has turned on"
0,38,what's the currency conversion between usd and yen
0,51,use male voice now
0,11,what would you like to call me
0,73,how do you spell friend
0,136,using this map i'd like to see my exact whereabouts
0,144,i need to change my username
0,88,reset to factory default
0,76,do you know what things i wanted to remember
0,86,what's the preparation time for spaghetti
0,10,what's the persons name at my door
0,93,how much money do i bring in
0,77,where was it you were made
0,34,tell me whether you are a cat or dog person
0,37,how long's it been since my car was at autozone
0,26,write text message to someone
0,14,whisper from now on
0,120,do visitors to japan need to use a socket converter
0,35,do i have enough money in my first hawaiian bank account for a vacation
0,117,are you a live human being
0,77,where are your origins located
0,122,where do i get my w2 form from
0,88,return to default settings
0,24,can you tell me about the traffic typically at noon on the route the hospital
0,47,when should i get new tires i just replaced them
0,141,include happy on my rb playlist
0,22,how is life in existence
0,121,who knows
0,150,lower the volume
0,90,is my replacement card coming soon
0,114,catch you around
0,0,what are the ratings about at pho king
0,24,how is the traffic on the way to work
0,113,how do i go about resolving my luggage that didn't arrive
0,114,it was nice to converse with you
0,120,which type of plugs do they use in scotland
0,129,can you tell me a fun fact regarding cars
0,15,can you tell me about your hobbies
0,124,i appreciate that
0,31,how many meters are in 50 feet
0,19,do i meet with joan today
0,46,suggest an italian meal for me
0,123,how often should you get an oil change
0,18,schedule a meeting with tom for 6pm
0,32,i want to set a timer
0,39,i need an uber to the doctor
0,0,what are the reviews like for bar tartine
0,112,what is gumbo made of
0,31,how many meters are in 2 inches
0,134,what about changing the sugar for baking soda
0,110,do i have enough gas in the fuel tank
0,51,switch over to the male voice mode
0,116,"find and book a hotel in md, baltimore starting on the 7th to the 9th"
0,43,does my shopping list consist of chips
0,52,do i need specific shots before traveling to germany
0,66,tell me the timezone las vegas is in
0,75,"ai, what's your name"
0,147,do not complete the task that i gave you
0,106,play the song that goes like hey jude don't make it bad
0,50,what's the reward point count on my discover card
0,55,please change the ai name for me
0,135,what is the calorie count in a cookie
0,65,cleaning needs to go on my list of things to do
0,57,i gotta know who is your boss
0,105,please remove fishing from my calendar for soccer
0,56,when's the next time i have to pay the insurance
0,141,please add someday by the strokes to my playlist
0,53,i need to take out the trash please remind me
0,52,what are the recommended shots to get before i travel to south korea
0,3,tell me how to change the oil in 2014 odyssey
0,58,share my gps coordinates with jim
0,134,can i use sour cream instead of milk
0,15,what do you do in your free time
0,51,can you change the way you talk to a male british voice
0,98,should i pump my tires
0,143,what is the smallest payment i can make toward my xfinity bill
0,57,who do i work for
0,55,change your name setting to plato
0,97,i need to put in a pto request for march 4 to march 6
0,33,i want you to flip a coin
0,24,how's traffic en route to virginia
0,76,do i have anything in my reminders
0,86,how long do you cook a hamburger for
0,131,is there someone in the area who can check my engine light since it is on
0,146,notify my bank that i will be in rome from february 1 to march 1
0,125,take frozen food off my shopping list
0,60,do i have anything on my calendar for march 2nd
0,105,add farm trip to my calendar for friday
0,76,check if getting a light bulb is on my list of reminders
0,65,i no longer need to wash dishes; take it of my list
0,139,exactly what does altruism mean
0,119,is it possible to speed up of your replies
0,86,how long should a cake bake
0,114,it is time to say goodbye
0,56,how do i ascertain when my next insurance payment will be
0,59,does france have their own version of a visa
0,119,speak slower
0,17,guide me through jump starting a car
0,57,you work for what company or person exactly
0,14,talk in whisper voice
0,57,who do you call your boss
0,19,"for today only, how many meetings are with jake"
0,116,please book me a place in pittsburgh to stay from monday to friday
0,126,how many vacation days do i have for the year
0,55,please open a call to my mother
0,9,does iron skillet at the truck stop trake reservations
0,147,shhhh
0,47,when am i due for a tire change
0,85,can you check my reservations for mortons under david winters
0,11,what is my first name saved as
0,136,where am i right this moment
0,19,do i have to be at any meetings today
0,141,please put this song on my moody monday playlist
0,39,can i get an uber for 2 home
0,122,how do i get a w2
0,149,what are some of the attractions in gatlinburg
0,22,whats lifes meaning exactly
0,93,what is my current gross salary
0,72,please give me directions to the nearest starbucks
0,104,where can i look to learn to make sushi
0,146,tell the bank i will be traveling internationally soon
0,59,do i need a visa to leave the country
0,141,please put africa by toto on my playlist
0,8,what sort of gas does the car need
0,22,what is your perception of the meaning of life
0,67,can you cancel my reservation on tuesday for chris at stella maris
0,107,yes
0,61,"what is the equivalent of, 'life is good' in french"
0,134,can i take out the olive oil and use lard
0,51,do you have the ability to do a male british accent
0,87,call the card company and ask them to replace my card
0,46,can you give me a thai dinner suggestion
0,10,make the lights dimmer please
0,98,do i need more air in my tires
0,21,which song is playing now
0,82,heller
0,63,book me a flight from o'hare to las vegas on deltacom
0,23,i need you to reserve a table for 4 at red robin under the name kevin at 7
0,115,what subjects are you familiar with
0,52,do i need to get vaccinations before i go
0,118,go to the next tune
0,83,can you alert me at 6 in the morning
0,82,whats up
0,82,ai how are you doing on this fine day
0,60,what do i have scheduled on 3/15
0,54,how long is it safe to leave shrimp in the fridge
0,134,can i substitute rice milk for milk
0,4,let me know the current time in the central timezone
0,10,oven should be set to 350 now
0,94,what do i owe the government on my taxes
0,120,do you need a special outlet converter in sweden
0,39,help me get an uber to ann arbor
0,134,is it possible to substitute apple cider vinegar for lemons
0,86,how long should i fry an egg for
0,88,please reset the factory settings
0,63,i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth
0,15,what sorts of activities do you enjoy
0,3,give me instruction mannual on how to change oil
0,65,can you put mopping on my to do list
0,130,are you able to link to my phone
0,105,i need to delete an event from my calendar
0,97,may i take a pto on february 7 and 8
0,149,what are some touristy things to do in boston
0,105,take lunch off my calendar on the 3rd
0,29,do you know french
0,4,"what time is it in las vegas, nv"
0,1,can you give the nutritional information for the pasta
0,52,what are common illnesses i should be vaccinated against when leaving the united states
0,15,what hobbies do you do
0,38,how many euros can i exchange for 5 us dollars
0,36,i would love to hear a joke about the dmv
0,84,is my order already here
0,125,please put silverware on my list for shopping
0,3,what oil should i use and how do i change it
0,120,if i go to dublin is a socket converter needed
0,142,what is the highway mpg on this car
0,129,i'd like to hear a fun fact about the nfl
0,3,how should i prepare to change my own oil
0,54,is there a time limit on leaving pork in the fridge
0,113,what to do if luggage lost
0,120,when in europe would i be able to use a regular plug
0,15,can you describe your hobbies to me
0,22,whats your take on the meaning of life
0,94,what is the amount of money that i have to pay in taxes
0,38,let me know the exchange rate between dollars and rubles
0,51,use a different accent
0,24,what's the traffic like on the way to the water slides
0,112,what ingredients do i need to make egg salad
0,146,i'm going to be in thailand from october 15th until october 23rd
0,14,whisper from here on out please
0,52,do i need a vaccination for spain
0,14,i want you to switch to whisper mode
0,11,what do you have my name saved under
0,134,can i substitute ginger for garlic
0,143,minimum payment for my credit card
0,64,aaa insurance start new plan
0,33,please tell me if a coin flip lands on heads or tails
0,119,make your speed a bit slower
0,113,what's the procedure to deal with lost luggage
0,52,tell me if i need any more vaccines if i go there
0,121,i have no earthly idea at all
0,97,i'm intereted in requesting pto from april 1-5
0,101,tell me the status of my day off request
0,111,pay my water bill from my checking account
0,98,can you tell me the tire pressure in my car
0,0,what are the ratings like for chilis
0,69,what is the number of my credit score
0,80,is flight dl123 coming in on time
0,22,what is our purpose here on earth
0,9,can acero take reservation
0,53,i would like a reminder
0,39,i want to book uber for 3 people to union station
0,127,how do i get more checkbooks mailed to me
0,72,is it possible to take the bus to the brooklyn bridge
0,52,what vaccinations should i get if i go to nigeria
0,17,tell me how to jump start my dead battery
0,23,"hey, i need to make a reservation for three at umi, six pm on february 30th"
0,21,what's the name of this release
0,28,tell me some things i can do to secure my credit rating
0,42,what are some deals on amazon
0,44,can you find out for me when my credit card will be expiring
0,94,how much will i pay the government back in taxes
0,58,i need the tow truck to be given my gps coordinates
0,74,what are my insurance perks
0,24,is traffic heavy on my route to washington
0,104,how do you make pot roast
0,37,when did i last have car maintenance
0,120,what type of plug does the country use
0,33,"go ahead and flip that coin, i choose heads"
0,9,do you know if bottlenecks takes dinner reservations
0,52,what type of specific shots should i get before flying to south korea
0,48,read my complete todo list to me
0,39,schedule an uber to the bean
0,125,put film on my shopping list
0,69,how do i find out my credit rating
0,9,does chillis take reservations
0,150,please increase your volume
0,11,tell me my designation
0,44,on what date does my visa card expires
0,40,please check if i can do a car rental from charlotte douglas airport from monday to wednesday
0,15,what other hobbies do you enjoy
0,104,can you teach me how to make sushi
0,122,where can i get my w-2
0,126,how much paid time off do i have saved
0,11,"if you were smart, would you know my name"
0,9,will nobu take reservations
0,31,help me to understand the conversion between tablespoons and teaspoons
0,73,i don't know how to spell anethesia
0,70,i want to report fraudulent activity on my card
0,37,last time car was in shop
0,117,can you tell me if you're human or if you're a computer
0,150,volume should be set at 4
0,29,can you start talking to me in spanish from here on out
0,93,i need you to tell me my salary
0,39,are there any ubers available that fit 5 people we are going to wendys
0,112,what are the ingredients to make shepherd's pie
0,17,i want a pic of how to jump start
0,112,what should i grab to make a german chocolate cake
0,75,provide the name i should use to refer to you
0,65,please put my acupuncture appointment on my to list
0,16,are you able to get my shopping list and order everything on it
0,57,do you work for anyone else
0,146,i'm traveling between denver and la so tell my bank
0,133,i would like to transfer from one account to my second one
0,29,can you change your language to japanese
0,88,"restore your original settings, please"
0,13,"i didn't hear, please say it again"
0,34,"think about if you could only say one or the other, which animal do you see yourself choosing, cats or dogs"
0,28,is there a quick way to improve my credit score
0,99,when did you come to exist
0,131,"who can look at my car, the engine light is on"
0,42,what team does eli mannign play for
0,83,make an alarm for tomorrow at twilight
0,0,what do the ratings say about korean bbq
0,105,please remove an event from this calendar
0,144,would you call me mary
0,54,how long does it take tomatoes to expire
0,120,give me the plug type for the country
0,129,lets go threw some trivia on sports
0,149,what can a tourist in denver do
0,18,show me how to schedule a meeting
0,120,what kind of plugs will i need when i'm in ecuador
0,22,can you explain the meaning of life
0,26,send ally a text message the message is that i just landed
0,84,is my order being delivered soon
0,121,it could be one or the other
0,98,what's my car's tire pressure
0,31,how would you convert yards to inches
0,102,how many people do you think will be at applebees at 7
0,77,tell me where you were born
0,16,can you purchase underpants for me
0,135,i need to know the calorie count of a bacon cheeseburger
0,74,can you explain my benefits
0,134,can i use sour cream in place of creme fraiche
0,73,what's the right spelling of rambunctious
0,79,next payday please
0,85,can you check and see i have a reservation under alex for bon apetite
0,129,repeat that fun fact about mt everest
0,3,can you show me how to change the oil in my car
0,96,who built you
0,84,"i ordered for delivery, has is arrived yet"
0,36,make me laugh with a funny joke
0,55,i would like to change your name to a different one
0,72,"where is the closest chevron gas station in columbus, ohio"
0,111,please help me pay my cable bill
0,48,is vacuuming on my list of things to do
0,84,i need to track my package
0,138,what is 2 + 2
0,99,how old are you exactly at the moment
0,14,i decide to switch out of whisper mode
0,38,is the dollar strong against the yen today
0,97,i want help making a pto request for february 22-27
0,105,please put taco night on the house calendar date of january 6
0,37,i need to know when i last took my car in for a check up
0,50,what do i have to do to see my rewards for my chase card
0,65,i want you to clear out my to do list
0,65,please take shoveling the car off my todo list
0,9,is there evening reservations available in the eve
0,147,oops cancel that
0,85,please confirm my reservation for may 9th at 4pm
0,26,can you ping priest chris with a text and send the following confession
0,10,switch tv
0,102,how long will it take to be seated at macaroni grill
0,144,call me dad
0,113,i just flew in on american airlines flight ab123 from chicago and can't find my luggage
0,100,help me transfer my 401k
0,54,how long can i keep deer meat in the freezer before it's unedible
0,48,check my to do list to see if jewelry repair is listed
0,149,what could i do for fun in kentucky
0,8,my car uses what type of fuel
0,97,please place a pto request for february 18th to the february 25th
0,66,what timezone is boston in
0,1,are mashed potatoes good nutrition
0,60,what do i have on my calendar for february 8
0,88,make the settings go back to the original
0,67,the reservation i have isn't needed any more
0,34,any pets in your household
0,38,what is 50 dollars in euros
0,125,i need to add cherrios to the grocery list
0,104,blackberry pie instructions
0,91,i wanna apply for a new credit card
0,120,what plug type would i use in japan
0,138,what is 5 x 4
0,89,change the pin on my wells fargo account to be 1234
0,150,turn the volume up
0,75,i wanna know your name
0,120,does england have a different plug type and if so what is it
0,9,does pizzeria delfina in san francisco take reservations
0,119,talker faster please
0,116,please help me book a place to stay in pittsburgh from monday to friday
0,136,i wanna know my current location
0,145,can you recommend any restaurants
0,98,how is the air level in my tires
0,17,inform me on the directions to jump start my car
0,150,can you change the volume to 4
0,98,hows the air in my tires
0,108,how do i set up direct deposit for my paycheck
0,62,how many carry ons are allowed on a flight with wow to iceland
0,37,dates for my car in the shop
0,62,does delta charge for carry ons
0,34,can you tell me about the pets you have
0,107,yes i do like that
0,98,do my tires have enough air
0,132,what's the current apr for my mastercard
0,147,oh shut the hell up would you
0,38,how many pesos can i get for one dollar
0,82,"ai, how are you doing"
0,8,please inform me the gas i need to fill this car up with
0,38,whats rupees dollars in 30
0,105,i need to delete my doctor's appointment scheduled for march 15th from my calendar
0,86,how long should i bake the brownies for
0,98,are my tires low
0,53,add a reminder to pick milk up at the store
0,34,do you have any domestic animals
0,84,show me where my order is
0,51,can you make your accent british male
0,63,"book a flight from tampa, fl to baltimore, md on 11 february 2019 and returning on 19 march 2019"
0,60,show me my calendar for next sunday
0,88,help me get my device back to it's factory settings
0,56,when is too late to pay my cable bill
0,11,what am i called by you
0,38,what is the exchange rate between usd and british pounds
0,3,tell me the procedure for changing oil in a car
0,129,i'd like to hear a fun fact about adult entertainment
0,76,read what i added to the reminder list
0,59,does jamaica require a visa
0,61,can you translate good bye into russian for me
0,106,play me some tunes
0,10,lock all the doors
0,21,what's the song they are playing for us right now
0,142,how much gas does this use in the city
0,54,i got to know how long can i keep pizza in the freezer for before it goes bad
0,83,create an alarm for 9 am and another one for 11 am
0,44,does my credit card expire soon
0,150,i want volume set to 4
0,120,what kind of electrical plugs do they uze in z
0,146,i've told my financial institution that i'm in africa from august 6 to december 5
0,148,i need to know how many of my days off i have used at this point
0,84,has my delivery order showed up
0,141,add baby shark to my kid playlist
0,74,tell me about my health insurance
0,113,can you find out what happened to my luggage
0,119,i would like you to increase the speed of your speech please
0,80,what's the latest info on flight dl123
0,108,tell me how to set up direct deposit for my paycheck
0,115,what topics are you versed in
0,3,i need step by step instructions on how to change the oil in my car
0,53,set a reminder for me to call my brother at 8 pm
0,36,tell me a pun
0,13,ai what was the question
0,120,do i need a socket converter if i'm going to be in ohio
0,86,how long do you bake a cake
0,6,tell me how to use credit card points
0,3,how can my oil be changed in my car
0,26,i want you to send a text message for me
0,119,"speak more quickly, please"
0,79,when is the next time i get paid
0,106,i need to play the song that goes like hey jude don't make it bad
0,11,tell me your guess of what my name is
0,99,how long have you been here
0,55,from now on i'm going to call you ishmael
0,36,tell me a joke about cows
0,40,is it possible to rent a car from laguardia from tuesday to friday
0,73,how do i spell acquaintance
0,60,anything on the schedule for october 14th
0,65,i need to add dusting the bookshelf to my to do list
0,117,are you really a human
0,78,where is the closest gas station
0,45,could you tell me the routing number for my chase checking account
0,123,when is my oil due to be changed
0,150,set the volume to 4 now
0,41,i wanna know the limit on my credit card
0,1,does the box have nutrition facts for cheerios on it
0,139,what is meant by defense
0,61,how can i say thank you in spanish
0,149,i need ideas for things to do in nashville
0,66,what timezone is sacromento in
0,17,how do you use jumper cables
0,98,how much pressure are currently in my tires
0,119,i'd like you to talk faster
0,54,"i've had eggs in the fridge since monday, are they still safe"
0,105,i got to remove fishing from my calendar for soccer
0,89,can you reset my pin number
0,36,can you tell me a joke about politicians
0,29,i need to change my speaking to spanish
0,54,if i have garlic from sunday is it still fine to use
0,43,i need for you to tell me what is on my shopping list
0,47,how long until i should have my tires replaced
0,66,which timezone is france in
0,113,i miss placed my luggage i was on delta flight ab123 out of new york
0,42,how fast does an airplane travel
0,9,tell me if luigis in brick takes reservations
0,120,do i need a converter in barcelona
0,82,aloha
0,72,where is the closest applebees to the empire state building
0,124,i am very grateful
0,85,"please confirm my reservation at parc for 8:00 pm, with the name denise jack"
0,80,can you tell me when my flight is going to board
0,62,what am i allowed to carry on for american airlines
0,37,find out when my most recent oil change occurred
0,98,are my tires aired properly
0,10,dim the main lights please
0,99,you're how old
0,87,who do i report to if my credit card snaps
0,147,please cancel that last task
0,9,please tell me does zeus do reservations
0,76,is mop the floor already in my reminders
0,39,i need to uber somewhere
0,24,how is the traffic like on the way to the beach
0,14,"if you don't mind, please switch to whisper mode"
0,141,i gotta add hey jude by the beatles to my playlist
0,106,i want to listen to music
0,142,tell me my car's fuel economy
0,85,i need to confirm that i have a reservation at red robin for josh
0,92,will you roll a d20
0,53,set a reminder for me to do this in a bit
0,9,can i make a reservation at michael's
0,40,can a car be rented from tuesday to thursday out of lax
0,118,"next song on the list, please"
0,51,let's change your accent
0,47,"if i replaced my tires on christmas eve, when will i need to replace them again"
0,113,who do i complain to about my luggage not arriving at the airport
0,138,what is 55 times 300
0,3,how do i change a car's oil
0,91,hey what do i do to apply for a visa card
0,66,do you know the timezone for phoenix
0,110,what is the number of gas in my car right now
0,70,report fraud on my card
0,102,would you say that red lobster's pretty buy at noon
0,110,i wanna know how much gas i have
0,42,how long do wire transfers take
0,76,iterate the items on my reminder list
0,148,whats my count of vacation days used thus far
0,118,skip this and go to the next song
0,106,please play 1979 by the smashing pumpkins
0,83,set an alarm for 5 pm
0,25,call my best friend
0,113,my luggage is lost i was on delta flight ab123 from detroit
0,110,let me know how much gas i have in total
0,52,what shots are required to go out of the country
0,16,add everything to my shopping cart
0,121,"hmm, either"
0,117,let me know if you are a human or a computer
0,62,does united airlines allow more than one carry on
0,1,do you know the nutrition facts for grapes
0,22,is there a greater purpose in life
0,95,what is the date for tomorrow
0,141,add god's plan by drake to my playlist
0,131,i need someone to look at my car and tell me why the light is on
0,130,can you disconnect from my phone
0,23,can i reserve a table for 2 at the olive garden at 8
0,51,i would prefer to hear the female voice
0,39,i need an uber to the movies for me and 5 other people
0,87,my dog ate my credit card and ruined it
0,122,where can i find my w2
0,69,how do i get my credit score
0,51,i need a new accent male british
0,52,what are the recommended shots to get before i travel to england
0,110,what is my current amount of gas
0,60,do i have a note on the calendar for black friday
0,29,i want your language changed to chinese
0,146,alert my bank and let them know that i'm travelling to brussels
0,11,how did you save my name
0,142,what kind of gas mileage do i get
0,141,will you add what i'm listening to to my work playlist
0,147,can you please cancel
0,24,how bad is traffic to the closet atm machine
0,33,i require a coin flip
0,85,i need you to confirm my reservation for tomorrow at 3 pm
0,75,do you go by any nicknames
0,29,can i change your language
0,44,how long will it be until my visa card expires
0,99,on what day and date of what year were you born
0,120,is a socket converter required if i travel to russia
0,1,can you tell me the nutritional content of chicken nuggets
0,136,what's the precise coordinates of this place
0,86,how long does it take to make roast chicken
0,86,what's the time it takes to make a decent omelette
0,47,when should i replace my tires next if i last replaced them on the 1st
0,16,i want to make a purchase
0,3,can you give me instructions on how to change the oil for my car
0,0,does red robin have good reviews
0,9,please find out if napolis takes lunch reservations
0,117,do you consider yourself a bot
0,26,send a text to brooklyn with the message that i will see them later
0,147,stop talking please
0,13,ai i didn't hear you
0,117,"are you ai, or a person"
